document_id,authority,original_filename,original_stem,original_extension,original_relative_path
ACM_098,ACM,ACM__vergunning_vergunning-warmte-icon-lightyear-wko-komt-op-naam-van-eteck-warmte-new-babylon.md,ACM__vergunning_vergunning-warmte-icon-lightyear-wko-komt-op-naam-van-eteck-warmte-new-babylon,.md,full_text\ACM__vergunning_vergunning-warmte-icon-lightyear-wko-komt-op-naam-van-eteck-warmte-new-babylon.md
ACM_099,ACM,ACM__vergunning_verzoek-wijziging-vergunning-ziekenhuis-walcheren-oosterscheldeziekenhuizen.md,ACM__vergunning_verzoek-wijziging-vergunning-ziekenhuis-walcheren-oosterscheldeziekenhuizen,.md,full_text\ACM__vergunning_verzoek-wijziging-vergunning-ziekenhuis-walcheren-oosterscheldeziekenhuizen.md
ACM_100,ACM,ACM__vergunning_warmte-vergunning-unica-ecopower.md,ACM__vergunning_warmte-vergunning-unica-ecopower,.md,full_text\ACM__vergunning_warmte-vergunning-unica-ecopower.md
ANVS_001,ANVS,ANVS__PUC_1019_32_1.md,ANVS__PUC_1019_32_1,.md,full_text\ANVS__PUC_1019_32_1.md
ANVS_002,ANVS,ANVS__PUC_1278_32_1.md,ANVS__PUC_1278_32_1,.md,full_text\ANVS__PUC_1278_32_1.md
ANVS_003,ANVS,ANVS__PUC_1346_32_1.md,ANVS__PUC_1346_32_1,.md,full_text\ANVS__PUC_1346_32_1.md
ANVS_004,ANVS,ANVS__PUC_1472_32_1.md,ANVS__PUC_1472_32_1,.md,full_text\ANVS__PUC_1472_32_1.md
ANVS_005,ANVS,ANVS__PUC_1522_32_1.md,ANVS__PUC_1522_32_1,.md,full_text\ANVS__PUC_1522_32_1.md
ANVS_006,ANVS,ANVS__PUC_1559_32_1.md,ANVS__PUC_1559_32_1,.md,full_text\ANVS__PUC_1559_32_1.md
ANVS_007,ANVS,ANVS__PUC_1853_32_1.md,ANVS__PUC_1853_32_1,.md,full_text\ANVS__PUC_1853_32_1.md
ANVS_008,ANVS,ANVS__PUC_1942_32_1.md,ANVS__PUC_1942_32_1,.md,full_text\ANVS__PUC_1942_32_1.md
ANVS_009,ANVS,ANVS__PUC_2053_32_1.md,ANVS__PUC_2053_32_1,.md,full_text\ANVS__PUC_2053_32_1.md
ANVS_010,ANVS,ANVS__PUC_209_32_1.md,ANVS__PUC_209_32_1,.md,full_text\ANVS__PUC_209_32_1.md
ANVS_011,ANVS,ANVS__PUC_2293_32_1.md,ANVS__PUC_2293_32_1,.md,full_text\ANVS__PUC_2293_32_1.md
ANVS_012,ANVS,ANVS__PUC_251_32_1.md,ANVS__PUC_251_32_1,.md,full_text\ANVS__PUC_251_32_1.md
ANVS_013,ANVS,ANVS__PUC_253_32_1.md,ANVS__PUC_253_32_1,.md,full_text\ANVS__PUC_253_32_1.md
ANVS_014,ANVS,ANVS__PUC_275_32_1.md,ANVS__PUC_275_32_1,.md,full_text\ANVS__PUC_275_32_1.md
ANVS_015,ANVS,ANVS__PUC_2918_32_1.md,ANVS__PUC_2918_32_1,.md,full_text\ANVS__PUC_2918_32_1.md
ANVS_016,ANVS,ANVS__PUC_2936_32_1.md,ANVS__PUC_2936_32_1,.md,full_text\ANVS__PUC_2936_32_1.md
ANVS_017,ANVS,ANVS__PUC_3014_32_1.md,ANVS__PUC_3014_32_1,.md,full_text\ANVS__PUC_3014_32_1.md
ANVS_018,ANVS,ANVS__PUC_3020_32_1.md,ANVS__PUC_3020_32_1,.md,full_text\ANVS__PUC_3020_32_1.md
ANVS_019,ANVS,ANVS__PUC_3165_32_1.md,ANVS__PUC_3165_32_1,.md,full_text\ANVS__PUC_3165_32_1.md
ANVS_020,ANVS,ANVS__PUC_3310_32_1.md,ANVS__PUC_3310_32_1,.md,full_text\ANVS__PUC_3310_32_1.md
ANVS_021,ANVS,ANVS__PUC_3667_32_1.md,ANVS__PUC_3667_32_1,.md,full_text\ANVS__PUC_3667_32_1.md
ANVS_022,ANVS,ANVS__PUC_3692_32_1.md,ANVS__PUC_3692_32_1,.md,full_text\ANVS__PUC_3692_32_1.md
ANVS_023,ANVS,ANVS__PUC_3848_32_1.md,ANVS__PUC_3848_32_1,.md,full_text\ANVS__PUC_3848_32_1.md
ANVS_024,ANVS,ANVS__PUC_3859_32_1.md,ANVS__PUC_3859_32_1,.md,full_text\ANVS__PUC_3859_32_1.md
ANVS_025,ANVS,ANVS__PUC_3905_32_1.md,ANVS__PUC_3905_32_1,.md,full_text\ANVS__PUC_3905_32_1.md
ANVS_026,ANVS,ANVS__PUC_3976_32_1.md,ANVS__PUC_3976_32_1,.md,full_text\ANVS__PUC_3976_32_1.md
ANVS_027,ANVS,ANVS__PUC_3978_32_1.md,ANVS__PUC_3978_32_1,.md,full_text\ANVS__PUC_3978_32_1.md
ANVS_028,ANVS,ANVS__PUC_4006_32_1.md,ANVS__PUC_4006_32_1,.md,full_text\ANVS__PUC_4006_32_1.md
ANVS_029,ANVS,ANVS__PUC_4096_32_1.md,ANVS__PUC_4096_32_1,.md,full_text\ANVS__PUC_4096_32_1.md
ANVS_030,ANVS,ANVS__PUC_4182_32_1.md,ANVS__PUC_4182_32_1,.md,full_text\ANVS__PUC_4182_32_1.md
ANVS_031,ANVS,ANVS__PUC_4207_32_1.md,ANVS__PUC_4207_32_1,.md,full_text\ANVS__PUC_4207_32_1.md
ANVS_032,ANVS,ANVS__PUC_4247_32_1.md,ANVS__PUC_4247_32_1,.md,full_text\ANVS__PUC_4247_32_1.md
ANVS_033,ANVS,ANVS__PUC_4336_32_1.md,ANVS__PUC_4336_32_1,.md,full_text\ANVS__PUC_4336_32_1.md
ANVS_034,ANVS,ANVS__PUC_4345_32_1.md,ANVS__PUC_4345_32_1,.md,full_text\ANVS__PUC_4345_32_1.md
ANVS_035,ANVS,ANVS__PUC_462_32_1.md,ANVS__PUC_462_32_1,.md,full_text\ANVS__PUC_462_32_1.md
ANVS_036,ANVS,ANVS__PUC_519_32_1.md,ANVS__PUC_519_32_1,.md,full_text\ANVS__PUC_519_32_1.md
ANVS_037,ANVS,ANVS__PUC_5379_32_1.md,ANVS__PUC_5379_32_1,.md,full_text\ANVS__PUC_5379_32_1.md
ANVS_038,ANVS,ANVS__PUC_544_32_1.md,ANVS__PUC_544_32_1,.md,full_text\ANVS__PUC_544_32_1.md
ANVS_039,ANVS,ANVS__PUC_5471_32_1.md,ANVS__PUC_5471_32_1,.md,full_text\ANVS__PUC_5471_32_1.md
ANVS_040,ANVS,ANVS__PUC_5609_32_1.md,ANVS__PUC_5609_32_1,.md,full_text\ANVS__PUC_5609_32_1.md
ANVS_041,ANVS,ANVS__PUC_5657_32_1.md,ANVS__PUC_5657_32_1,.md,full_text\ANVS__PUC_5657_32_1.md
ANVS_042,ANVS,ANVS__PUC_5767_32_1.md,ANVS__PUC_5767_32_1,.md,full_text\ANVS__PUC_5767_32_1.md
ANVS_043,ANVS,ANVS__PUC_5825_32_1.md,ANVS__PUC_5825_32_1,.md,full_text\ANVS__PUC_5825_32_1.md
ANVS_044,ANVS,ANVS__PUC_5842_32_1.md,ANVS__PUC_5842_32_1,.md,full_text\ANVS__PUC_5842_32_1.md
ANVS_045,ANVS,ANVS__PUC_5845_32_1.md,ANVS__PUC_5845_32_1,.md,full_text\ANVS__PUC_5845_32_1.md
ANVS_046,ANVS,ANVS__PUC_5924_32_1.md,ANVS__PUC_5924_32_1,.md,full_text\ANVS__PUC_5924_32_1.md
ANVS_047,ANVS,ANVS__PUC_601_32_1.md,ANVS__PUC_601_32_1,.md,full_text\ANVS__PUC_601_32_1.md
ANVS_048,ANVS,ANVS__PUC_6104_32_1.md,ANVS__PUC_6104_32_1,.md,full_text\ANVS__PUC_6104_32_1.md
ANVS_049,ANVS,ANVS__PUC_6189_32_1.md,ANVS__PUC_6189_32_1,.md,full_text\ANVS__PUC_6189_32_1.md
ANVS_050,ANVS,ANVS__PUC_6333_32_1.md,ANVS__PUC_6333_32_1,.md,full_text\ANVS__PUC_6333_32_1.md
ANVS_051,ANVS,ANVS__PUC_6791_32_1.md,ANVS__PUC_6791_32_1,.md,full_text\ANVS__PUC_6791_32_1.md
ANVS_052,ANVS,ANVS__PUC_6871_32_1.md,ANVS__PUC_6871_32_1,.md,full_text\ANVS__PUC_6871_32_1.md
ANVS_053,ANVS,ANVS__PUC_6938_32_1.md,ANVS__PUC_6938_32_1,.md,full_text\ANVS__PUC_6938_32_1.md
ANVS_054,ANVS,ANVS__PUC_694869_32_1.md,ANVS__PUC_694869_32_1,.md,full_text\ANVS__PUC_694869_32_1.md
ANVS_055,ANVS,ANVS__PUC_702_32_1.md,ANVS__PUC_702_32_1,.md,full_text\ANVS__PUC_702_32_1.md
ANVS_056,ANVS,ANVS__PUC_705473_32_1.md,ANVS__PUC_705473_32_1,.md,full_text\ANVS__PUC_705473_32_1.md
ANVS_057,ANVS,ANVS__PUC_7065_32_1.md,ANVS__PUC_7065_32_1,.md,full_text\ANVS__PUC_7065_32_1.md
ANVS_058,ANVS,ANVS__PUC_7107_32_1.md,ANVS__PUC_7107_32_1,.md,full_text\ANVS__PUC_7107_32_1.md
ANVS_059,ANVS,ANVS__PUC_718493_32_1.md,ANVS__PUC_718493_32_1,.md,full_text\ANVS__PUC_718493_32_1.md
ANVS_060,ANVS,ANVS__PUC_719179_32_1.md,ANVS__PUC_719179_32_1,.md,full_text\ANVS__PUC_719179_32_1.md
ANVS_061,ANVS,ANVS__PUC_721481_32_1.md,ANVS__PUC_721481_32_1,.md,full_text\ANVS__PUC_721481_32_1.md
ANVS_062,ANVS,ANVS__PUC_721539_32_1.md,ANVS__PUC_721539_32_1,.md,full_text\ANVS__PUC_721539_32_1.md
ANVS_063,ANVS,ANVS__PUC_722839_32_1.md,ANVS__PUC_722839_32_1,.md,full_text\ANVS__PUC_722839_32_1.md
ANVS_064,ANVS,ANVS__PUC_724134_32_1.md,ANVS__PUC_724134_32_1,.md,full_text\ANVS__PUC_724134_32_1.md
ANVS_065,ANVS,ANVS__PUC_728686_32_1.md,ANVS__PUC_728686_32_1,.md,full_text\ANVS__PUC_728686_32_1.md
ANVS_066,ANVS,ANVS__PUC_7288_32_1.md,ANVS__PUC_7288_32_1,.md,full_text\ANVS__PUC_7288_32_1.md
ANVS_067,ANVS,ANVS__PUC_729830_32_1.md,ANVS__PUC_729830_32_1,.md,full_text\ANVS__PUC_729830_32_1.md
ANVS_068,ANVS,ANVS__PUC_731277_32_1.md,ANVS__PUC_731277_32_1,.md,full_text\ANVS__PUC_731277_32_1.md
ANVS_069,ANVS,ANVS__PUC_731804_32_1.md,ANVS__PUC_731804_32_1,.md,full_text\ANVS__PUC_731804_32_1.md
ANVS_070,ANVS,ANVS__PUC_732934_32_1.md,ANVS__PUC_732934_32_1,.md,full_text\ANVS__PUC_732934_32_1.md
ANVS_071,ANVS,ANVS__PUC_745045_32_1.md,ANVS__PUC_745045_32_1,.md,full_text\ANVS__PUC_745045_32_1.md
ANVS_072,ANVS,ANVS__PUC_746323_32_1.md,ANVS__PUC_746323_32_1,.md,full_text\ANVS__PUC_746323_32_1.md
ANVS_073,ANVS,ANVS__PUC_748890_32_1.md,ANVS__PUC_748890_32_1,.md,full_text\ANVS__PUC_748890_32_1.md
ANVS_074,ANVS,ANVS__PUC_7491_32_1.md,ANVS__PUC_7491_32_1,.md,full_text\ANVS__PUC_7491_32_1.md
ANVS_075,ANVS,ANVS__PUC_751197_32_1.md,ANVS__PUC_751197_32_1,.md,full_text\ANVS__PUC_751197_32_1.md
ANVS_076,ANVS,ANVS__PUC_751675_32_1.md,ANVS__PUC_751675_32_1,.md,full_text\ANVS__PUC_751675_32_1.md
ANVS_077,ANVS,ANVS__PUC_7570_32_1.md,ANVS__PUC_7570_32_1,.md,full_text\ANVS__PUC_7570_32_1.md
ANVS_078,ANVS,ANVS__PUC_759074_32_1.md,ANVS__PUC_759074_32_1,.md,full_text\ANVS__PUC_759074_32_1.md
ANVS_079,ANVS,ANVS__PUC_766398_32_1.md,ANVS__PUC_766398_32_1,.md,full_text\ANVS__PUC_766398_32_1.md
ANVS_080,ANVS,ANVS__PUC_7672_32_1.md,ANVS__PUC_7672_32_1,.md,full_text\ANVS__PUC_7672_32_1.md
ANVS_081,ANVS,ANVS__PUC_769770_32_1.md,ANVS__PUC_769770_32_1,.md,full_text\ANVS__PUC_769770_32_1.md
ANVS_082,ANVS,ANVS__PUC_7731_32_1.md,ANVS__PUC_7731_32_1,.md,full_text\ANVS__PUC_7731_32_1.md
ANVS_083,ANVS,ANVS__PUC_7733_32_1.md,ANVS__PUC_7733_32_1,.md,full_text\ANVS__PUC_7733_32_1.md
ANVS_084,ANVS,ANVS__PUC_781265_32_1.md,ANVS__PUC_781265_32_1,.md,full_text\ANVS__PUC_781265_32_1.md
ANVS_085,ANVS,ANVS__PUC_7816_32_1.md,ANVS__PUC_7816_32_1,.md,full_text\ANVS__PUC_7816_32_1.md
ANVS_086,ANVS,ANVS__PUC_795873_32_1.md,ANVS__PUC_795873_32_1,.md,full_text\ANVS__PUC_795873_32_1.md
ANVS_087,ANVS,ANVS__PUC_802034_32_1.md,ANVS__PUC_802034_32_1,.md,full_text\ANVS__PUC_802034_32_1.md
ANVS_088,ANVS,ANVS__PUC_8046_32_1.md,ANVS__PUC_8046_32_1,.md,full_text\ANVS__PUC_8046_32_1.md
ANVS_089,ANVS,ANVS__PUC_810911_32_1.md,ANVS__PUC_810911_32_1,.md,full_text\ANVS__PUC_810911_32_1.md
ANVS_090,ANVS,ANVS__PUC_810_32_1.md,ANVS__PUC_810_32_1,.md,full_text\ANVS__PUC_810_32_1.md
ANVS_091,ANVS,ANVS__PUC_811559_32_1.md,ANVS__PUC_811559_32_1,.md,full_text\ANVS__PUC_811559_32_1.md
ANVS_092,ANVS,ANVS__PUC_815278_32_1.md,ANVS__PUC_815278_32_1,.md,full_text\ANVS__PUC_815278_32_1.md
ANVS_093,ANVS,ANVS__PUC_815310_32_1.md,ANVS__PUC_815310_32_1,.md,full_text\ANVS__PUC_815310_32_1.md
ANVS_094,ANVS,ANVS__PUC_819307_32_1.md,ANVS__PUC_819307_32_1,.md,full_text\ANVS__PUC_819307_32_1.md
ANVS_095,ANVS,ANVS__PUC_822715_32_1.md,ANVS__PUC_822715_32_1,.md,full_text\ANVS__PUC_822715_32_1.md
ANVS_096,ANVS,ANVS__PUC_823240_32_1.md,ANVS__PUC_823240_32_1,.md,full_text\ANVS__PUC_823240_32_1.md
ANVS_097,ANVS,ANVS__PUC_823250_32_1.md,ANVS__PUC_823250_32_1,.md,full_text\ANVS__PUC_823250_32_1.md
ANVS_098,ANVS,ANVS__PUC_8316_32_1.md,ANVS__PUC_8316_32_1,.md,full_text\ANVS__PUC_8316_32_1.md
ANVS_099,ANVS,ANVS__PUC_8412_32_1.md,ANVS__PUC_8412_32_1,.md,full_text\ANVS__PUC_8412_32_1.md
ANVS_100,ANVS,ANVS__PUC_8658_32_1.md,ANVS__PUC_8658_32_1,.md,full_text\ANVS__PUC_8658_32_1.md
AP_001,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20horecaverbod%20Brede%20Bossche%20Binnenstad.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20horecaverbod%20Brede%20Bossche%20Binnenstad,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20horecaverbod%20Brede%20Bossche%20Binnenstad.md
AP_002,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg.pdf.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg.pdf,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-05_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg.pdf.md
AP_003,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20boete%20APG.pdf.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20boete%20APG.pdf,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20boete%20APG.pdf.md
AP_004,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tiel.pdf.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tiel.pdf,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tiel.pdf.md
AP_005,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Carnisse%20Veste.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Carnisse%20Veste,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Carnisse%20Veste.md
AP_006,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Kern%20Bennekom.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Kern%20Bennekom,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectief%20winkelverbod%20Kern%20Bennekom.md
AP_007,AP,Autoriteit_persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectieve%20horecaontzegging%20binnenstad%20Zutphen.pdf.md,Autoriteit_persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectieve%20horecaontzegging%20binnenstad%20Zutphen.pdf,.md,full_text\Autoriteit_persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-06_Besluit%20vergunning%20collectieve%20horecaontzegging%20binnenstad%20Zutphen.pdf.md
AP_008,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Tilburg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Tilburg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Tilburg.md
AP_009,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectieve%20horecaontzetting%20Gemeente%20Haarlem.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectieve%20horecaontzetting%20Gemeente%20Haarlem,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-07_Besluit%20vergunning%20collectieve%20horecaontzetting%20Gemeente%20Haarlem.md
AP_010,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20boete%20Uber%20doorgifte%20naar%20VS.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20boete%20Uber%20doorgifte%20naar%20VS,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20boete%20Uber%20doorgifte%20naar%20VS.md
AP_011,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Alkmaar%202.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Alkmaar%202,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Alkmaar%202.md
AP_012,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20boete%20en%20lasten%20onder%20dwangsom%20Clearview.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20boete%20en%20lasten%20onder%20dwangsom%20Clearview,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20boete%20en%20lasten%20onder%20dwangsom%20Clearview.md
AP_013,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20vergunning%20collectief%20winkelverbod%20Lombok%20en%20Leidseweg%20%28Utrecht%29.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20vergunning%20collectief%20winkelverbod%20Lombok%20en%20Leidseweg%20%28Utrecht%29,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-09_Besluit%20vergunning%20collectief%20winkelverbod%20Lombok%20en%20Leidseweg%20%28Utrecht%29.md
AP_014,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-10_Besluit%20vergunning%20collectieve%20horecaontzegging%20Harderwijk.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-10_Besluit%20vergunning%20collectieve%20horecaontzegging%20Harderwijk,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-10_Besluit%20vergunning%20collectieve%20horecaontzegging%20Harderwijk.md
AP_015,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-11_Besluit%20vergunning%20collectief%20winkelverbod%20Muntplein%20Nieuwegein.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-11_Besluit%20vergunning%20collectief%20winkelverbod%20Muntplein%20Nieuwegein,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-11_Besluit%20vergunning%20collectief%20winkelverbod%20Muntplein%20Nieuwegein.md
AP_016,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Beslissing%20op%20bezwaar%20-%20boete%20Coolblue.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Beslissing%20op%20bezwaar%20-%20boete%20Coolblue,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Beslissing%20op%20bezwaar%20-%20boete%20Coolblue.md
AP_017,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20boete%20Netflix_0.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20boete%20Netflix_0,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20boete%20Netflix_0.md
AP_018,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20Vergunning%20collectieve%20horecaontzegging%20Rembrandt%20District.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20Vergunning%20collectieve%20horecaontzegging%20Rembrandt%20District,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20Vergunning%20collectieve%20horecaontzegging%20Rembrandt%20District.md
AP_019,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Tilburg_2.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Tilburg_2,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Tilburg_2.md
AP_020,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20horecagebied%20Apeldoorn%20Nachthoreca.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20horecagebied%20Apeldoorn%20Nachthoreca,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Besluit%20vergunning%20horecagebied%20Apeldoorn%20Nachthoreca.md
AP_021,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Formele%20waarschuwing%20CABR.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Formele%20waarschuwing%20CABR,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2024-12_Formele%20waarschuwing%20CABR.md
AP_022,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Rotterdam%20Zuidplein.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Rotterdam%20Zuidplein,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Rotterdam%20Zuidplein.md
AP_023,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Winterswijk.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Winterswijk,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-01_Besluit%20vergunning%20collectief%20winkelverbod%20Winterswijk.md
